Ticker,timestamp,users_holding
GAN ,2020-05-05 12:40:07,0
GAN ,2020-05-05 13:40:08,0
GAN ,2020-05-05 14:40:06,0
GAN ,2020-05-05 15:40:08,716
GAN ,2020-05-05 16:40:08,1325
GAN ,2020-05-05 17:40:07,1526
GAN ,2020-05-05 18:40:08,1688
GAN ,2020-05-05 19:40:07,1677
GAN ,2020-05-05 20:40:08,1688
GAN ,2020-05-05 21:40:08,1705
GAN ,2020-05-05 22:40:07,1716
GAN ,2020-05-05 23:40:08,1716
GAN ,2020-05-06 00:40:08,1716
GAN ,2020-05-06 01:40:08,1716
GAN ,2020-05-06 02:40:08,1716
GAN ,2020-05-06 03:40:07,1716
GAN ,2020-05-06 04:40:07,1716
GAN ,2020-05-06 05:40:10,1716
GAN ,2020-05-06 06:40:07,1716
GAN ,2020-05-06 17:40:44,1662
GAN ,2020-05-06 18:40:07,1659
GAN ,2020-05-06 19:40:08,1711
GAN ,2020-05-06 20:40:08,1742
GAN ,2020-05-06 21:40:08,1743
GAN ,2020-05-06 22:40:07,1751
GAN ,2020-05-06 23:40:07,1751
GAN ,2020-05-07 00:40:08,1751
GAN ,2020-05-07 01:40:08,1751
GAN ,2020-05-07 02:40:06,1751
GAN ,2020-05-07 03:40:08,1751
GAN ,2020-05-07 04:40:08,1751
GAN ,2020-05-07 05:40:08,1751
GAN ,2020-05-07 06:40:08,1751
GAN ,2020-05-07 08:40:08,1751
GAN ,2020-05-07 09:40:08,1751
GAN ,2020-05-07 10:40:08,1751
GAN ,2020-05-07 11:40:08,1751
GAN ,2020-05-07 12:40:09,1751
GAN ,2020-05-07 13:40:08,1752
GAN ,2020-05-07 14:40:08,1863
GAN ,2020-05-07 15:40:08,1928
GAN ,2020-05-07 16:40:08,1950
GAN ,2020-05-07 17:40:07,1962
GAN ,2020-05-07 18:40:07,1965
GAN ,2020-05-07 19:40:07,1980
GAN ,2020-05-07 20:40:07,1982
GAN ,2020-05-07 21:40:08,1988
GAN ,2020-05-07 22:40:08,1983
GAN ,2020-05-07 23:40:08,1983
GAN ,2020-05-08 00:40:08,1983
GAN ,2020-05-08 01:40:07,1983
GAN ,2020-05-08 02:40:06,1983
GAN ,2020-05-08 03:40:07,1983
GAN ,2020-05-08 04:40:07,1983
GAN ,2020-05-08 05:40:08,1983
GAN ,2020-05-08 06:40:07,1983
GAN ,2020-05-08 07:40:08,1983
GAN ,2020-05-08 08:40:08,1983
GAN ,2020-05-08 09:40:10,1983
GAN ,2020-05-08 10:40:08,1983
GAN ,2020-05-08 11:40:08,1983
GAN ,2020-05-08 13:05:10,1984
GAN ,2020-05-08 13:40:08,1984
GAN ,2020-05-08 14:40:08,1962
GAN ,2020-05-08 15:40:08,1980
GAN ,2020-05-08 16:40:09,1996
GAN ,2020-05-08 17:40:08,1994
GAN ,2020-05-08 18:40:10,2005
GAN ,2020-05-08 19:40:07,2021
GAN ,2020-05-08 20:40:08,2025
GAN ,2020-05-08 21:40:08,2027
GAN ,2020-05-08 22:40:08,2027
GAN ,2020-05-08 23:40:08,2027
GAN ,2020-05-09 00:40:07,2027
GAN ,2020-05-09 01:40:09,2027
GAN ,2020-05-09 02:40:08,2027
GAN ,2020-05-09 03:40:08,2027
GAN ,2020-05-09 04:40:08,2027
GAN ,2020-05-09 05:40:09,2027
GAN ,2020-05-09 06:40:08,2027
GAN ,2020-05-09 07:40:06,2027
GAN ,2020-05-09 08:40:07,2027
GAN ,2020-05-09 09:40:07,2027
GAN ,2020-05-09 10:40:07,2027
GAN ,2020-05-09 11:40:07,2027
GAN ,2020-05-09 12:40:08,2027
GAN ,2020-05-09 13:40:08,2027
GAN ,2020-05-09 14:40:09,2027
GAN ,2020-05-09 15:40:08,2027
GAN ,2020-05-09 16:40:06,2027
GAN ,2020-05-09 17:40:08,2027
GAN ,2020-05-09 18:40:07,2027
GAN ,2020-05-09 19:40:07,2027
GAN ,2020-05-09 20:40:08,2027
GAN ,2020-05-09 21:40:06,2027
GAN ,2020-05-09 22:40:08,2027
GAN ,2020-05-09 23:40:09,2027
GAN ,2020-05-10 00:40:08,2027
